user_sequence,challenge
106124_13,CI24936
106127_11,CI24529
106127_12,CI24349
106127_13,CI24372
106128_11,CI25445
106128_12,CI25438
106128_13,CI23546
106141_11,CI25115
106141_12,CI24671
106141_13,CI25140
106142_11,CI23586
106142_12,CI23759
106142_13,CI24906
106144_11,CI24529
106144_12,CI24372
106144_13,CI24438
106145_11,CI24100
106145_12,CI24532
106145_13,CI25075
106146_11,CI24437
106146_12,CI24636
106146_13,CI24438
106150_11,CI24349
106150_12,CI24437
106150_13,CI24438
106151_11,CI25111
106151_12,CI25123
106151_13,CI25107
106152_11,CI24271
106152_12,CI24277
106152_13,CI24275
106154_11,CI24895
106154_12,CI24876
106154_13,CI25075
106156_11,CI25029
106156_12,CI24876
106156_13,CI24884
106157_11,CI25492
106157_12,CI24420
106157_13,CI24603
106159_11,CI26445
106159_12,CI26410
106159_13,CI26421
106161_11,CI24440
106161_12,CI25074
106161_13,CI24534
106163_11,CI24876
106163_12,CI25074
106163_13,CI25141
106164_11,CI24876
106164_12,CI25074
106164_13,CI25141
106166_11,CI24700
106166_12,CI24657
106166_13,CI24476
106171_11,CI23633
106171_12,CI23663
106171_13,CI23933
106174_11,CI27787
106174_12,CI27790
106174_13,CI27788
106175_11,CI24228
106175_12,CI24231
106175_13,CI23770
106176_11,CI25191
106176_12,CI24883
106176_13,CI25247
106178_11,CI24876
106178_12,CI24187
106178_13,CI24184
106183_11,CI24177
106183_12,CI24532
106183_13,CI24086
106184_11,CI24490
106184_12,CI24349
106184_13,CI24372
106186_11,CI25075
106186_12,CI23769
106186_13,CI23848
106187_11,CI25445
106187_12,CI25446
106187_13,CI25454
106190_11,CI23761
106190_12,CI23766
106190_13,CI23760
106197_11,CI25125
106197_12,CI25126
106197_13,CI26051
106203_11,CI25446
106203_12,CI25436
106203_13,CI25438
106205_11,CI24363
106205_12,CI24448
106205_13,CI25136
106206_11,CI25112
106206_12,CI25129
106206_13,CI25137
106207_11,CI24610
106207_12,CI24658
106207_13,CI24641
106209_11,CI25103
106209_12,CI25107
106209_13,CI25104
106210_11,CI24958
106210_12,CI24530
106210_13,CI23714
106212_11,CI24728
106212_12,CI24724
106212_13,CI24729
106213_11,CI23769
106213_12,CI24873
106213_13,CI24876
106214_11,CI24900
106214_12,CI24030
106214_13,CI23873
106215_11,CI24876
106215_12,CI23887
106215_13,CI24187
106217_11,CI24475
106217_12,CI24431
106217_13,CI24473
106219_11,CI25099
106219_12,CI23770
106219_13,CI25074
106221_11,CI26159
106221_12,CI26162
106221_13,CI26166
106222_11,CI25106
106222_12,CI25110
106222_13,CI25132
106224_11,CI26621
106224_12,CI25498
106224_13,CI25586
106225_11,CI24363
106225_12,CI24205
106225_13,CI25115
106229_11,CI25107
106229_12,CI25108
106229_13,CI25126
106231_11,CI23663
106231_12,CI23855
106231_13,CI25135
106234_11,CI24529
106234_12,CI24362
106234_13,CI24447
106235_11,CI24970
106235_12,CI24917
106235_13,CI24958
106240_11,CI24257
106240_12,CI24231
106240_13,CI23691
106247_11,CI24171
106247_12,CI23635
106247_13,CI24012
106248_11,CI24690
106248_12,CI24876
106248_13,CI24228
106253_11,CI24081
106253_12,CI24239
106253_13,CI24257
106254_11,CI23691
106254_12,CI23769
106254_13,CI24228
106258_11,CI23660
106258_12,CI25234
106258_13,CI24690
106259_11,CI24876
106259_12,CI25057
106259_13,CI24531
106266_11,CI24958
106266_12,CI23848
106266_13,CI23769
106267_11,CI25932
106267_12,CI27552
106267_13,CI23714
106268_11,CI24645
106268_12,CI24648
106268_13,CI24610
106272_11,CI24530
106272_12,CI23933
106272_13,CI23663
106273_11,CI25110
106273_12,CI25132
106273_13,CI25103
106276_11,CI24510
106276_12,CI26061
106276_13,CI24715
106280_11,CI25135
106280_12,CI25110
106280_13,CI25141
106282_11,CI25110
106282_12,CI25106
106282_13,CI24421
106283_11,CI26054
106283_12,CI24931
106283_13,CI24958
106290_11,CI25107
106290_12,CI24421
106290_13,CI25109
106298_11,CI24348
106298_12,CI25074
106298_13,CI25141
106299_11,CI24636
106299_12,CI25509
106299_13,CI24420
106301_11,CI24888
106301_12,CI24875
106301_13,CI25029
106306_11,CI24876
106306_12,CI23702
106306_13,CI24868
106309_11,CI24421
106309_12,CI25074
106309_13,CI25136
106312_11,CI23663
106312_12,CI23855
106312_13,CI23887
106313_11,CI24958
106313_12,CI25075
106313_13,CI25141
106314_11,CI24421
106314_12,CI24348
106314_13,CI25074
106316_11,CI24521
106316_12,CI26454
106316_13,CI26584
106325_11,CI23663
106325_12,CI24231
106325_13,CI23691
106326_11,CI25043
106326_12,CI23916
106326_13,CI24100
106327_11,CI25135
106327_12,CI23714
106327_13,CI24915
106330_11,CI24348
106330_12,CI25074
106330_13,CI25141
106331_11,CI24348
106331_12,CI25140
106331_13,CI25110
106332_11,CI24679
106332_12,CI24535
106332_13,CI24447
106338_11,CI24146
106338_12,CI23964
106338_13,CI23714
106343_11,CI24907
106343_12,CI24997
106343_13,CI24996
106349_11,CI24968
106349_12,CI24876
106349_13,CI24264
106353_11,CI25075
106353_12,CI24958
106353_13,CI24532
106356_11,CI24968
106356_12,CI23769
106356_13,CI23691
106359_11,CI23839
106359_12,CI23769
106359_13,CI23663
106363_11,CI23770
106363_12,CI24081
106363_13,CI23691
106370_11,CI24649
106370_12,CI24597
106370_13,CI24490
106371_11,CI26606
106371_12,CI23663
106371_13,CI23714
106376_11,CI23663
106376_12,CI24530
106376_13,CI24917
106384_11,CI24438
106384_12,CI24535
106384_13,CI24440
106386_11,CI28191
106386_12,CI28192
106386_13,CI28193
106387_11,CI26135
106387_12,CI24720
106387_13,CI24718
106390_11,CI24418
106390_12,CI24348
106390_13,CI25180
106393_11,CI24532
106393_12,CI24527
106393_13,CI25075
106398_11,CI28192
106398_12,CI28188
106398_13,CI28199
106400_11,CI28002
106400_12,CI25135
106400_13,CI23714
106403_11,CI28190
106403_12,CI28183
106403_13,CI28189
106405_11,CI28190
106405_12,CI28185
106405_13,CI28183
106406_11,CI24876
106406_12,CI25141
106406_13,CI23769
106408_11,CI23770
106408_12,CI23663
106408_13,CI23769
106409_11,CI24603
106409_12,CI24634
106409_13,CI25492
106413_11,CI25139
106413_12,CI25110
106413_13,CI25143
106414_11,CI25437
106414_12,CI25509
106414_13,CI25446
106416_11,CI24527
106416_12,CI23855
106416_13,CI24534
106418_11,CI24257
106418_12,CI24231
106418_13,CI23663
106419_11,CI23688
106419_12,CI24081
106419_13,CI23770
106426_11,CI24595
106426_12,CI24610
106426_13,CI23855
106427_11,CI26250
106427_12,CI26051
106427_13,CI26054
106428_11,CI23510
106428_12,CI25119
106428_13,CI24958
106433_11,CI24521
106433_12,CI24679
106433_13,CI24530
106434_11,CI24530
106434_12,CI24527
106434_13,CI23663
106436_11,CI24876
106436_12,CI25057
106436_13,CI25289
106437_11,CI24493
106437_12,CI24372
106437_13,CI24447
106438_11,CI26560
106438_12,CI28343
106438_13,CI27288
106442_11,CI24530
106442_12,CI24527
106442_13,CI23933
106444_11,CI24406
106444_12,CI24416
106444_13,CI24417
106447_11,CI25106
106447_12,CI25110
106447_13,CI24438
106448_11,CI25126
106448_12,CI25135
106448_13,CI23663
106450_11,CI26282
106450_12,CI26275
106450_13,CI26288
106451_11,CI26277
106451_12,CI26282
106451_13,CI25997
106452_11,CI26277
106452_12,CI26263
106452_13,CI25974
106454_11,CI25300
106454_12,CI23498
106454_13,CI24959
106458_11,CI26780
106458_12,CI26781
106458_13,CI26277
106462_11,CI25994
106462_12,CI25996
106462_13,CI25985
106464_11,CI26757
106464_12,CI26788
106464_13,CI26807
106469_11,CI25108
106469_12,CI25106
106469_13,CI25132
106470_11,CI24437
106470_12,CI24440
106470_13,CI24448
106471_11,CI25108
106471_12,CI25106
106471_13,CI25132
106479_11,CI26903
106479_12,CI26221
106479_13,CI26220
106480_11,CI26221
106480_12,CI26219
106480_13,CI26218
106481_11,CI26171
106481_12,CI26825
106481_13,CI26174
106491_11,CI25286
106491_12,CI25283
106491_13,CI25282
106495_11,CI24868
106495_12,CI25062
106495_13,CI24690
106497_11,CI25285
106497_12,CI25274
106497_13,CI25280
106498_11,CI23967
106498_12,CI23776
106498_13,CI23969
106502_11,CI25826
106502_12,CI26678
106502_13,CI25659
106504_11,CI24958
106504_12,CI25135
106504_13,CI23714
106506_11,CI23714
106506_12,CI25126
106506_13,CI23855
106507_11,CI27447
106507_12,CI27451
106507_13,CI27261
106509_11,CI26968
106509_12,CI25796
106509_13,CI23770
106513_11,CI24421
106513_12,CI24348
106513_13,CI25074
106514_11,CI25106
106514_12,CI24440
106514_13,CI24348
106515_11,CI24056
106515_12,CI24984
106515_13,CI23969
106519_11,CI25110
106519_12,CI25136
106519_13,CI25141
106520_11,CI25149
106520_12,CI24531
106520_13,CI25075
106523_11,CI28194
106523_12,CI28188
106523_13,CI28186
106524_11,CI28193
106524_12,CI28195
106524_13,CI28199
106525_11,CI24373
106525_12,CI24446
106525_13,CI24438
106526_11,CI24440
106526_12,CI24421
106526_13,CI24760
106530_11,CI25107
106530_12,CI25113
106530_13,CI24534
106534_11,CI23769
106534_12,CI24876
106534_13,CI23839
106537_11,CI25058
106537_12,CI25105
106537_13,CI25099
106541_11,CI24535
106541_12,CI24399
106541_13,CI24391
106544_11,CI25124
106544_12,CI25136
106544_13,CI23714
106546_11,CI24958
106546_12,CI26266
106546_13,CI23855
106554_11,CI24271
106554_12,CI24272
106554_13,CI24274
106557_11,CI26781
106557_12,CI26556
106557_13,CI23803
106560_11,CI24700
106560_12,CI24096
106560_13,CI24906
106566_11,CI23783
106566_12,CI24148
106566_13,CI23750
106570_11,CI27245
106570_12,CI27227
106570_13,CI27411
106572_11,CI24534
106572_12,CI23663
106572_13,CI25135
106573_11,CI25075
106573_12,CI25126
106573_13,CI25141
106576_11,CI25108
106576_12,CI25106
106576_13,CI24440
106578_11,CI23702
106578_12,CI23648
106578_13,CI23691
106580_11,CI25180
106580_12,CI25126
106580_13,CI25124
106582_11,CI24661
106582_12,CI24649
106582_13,CI24597
106585_11,CI26792
106585_12,CI24834
106585_13,CI25668
106586_11,CI25140
106586_12,CI25125
106586_13,CI25143
106590_11,CI26417
106590_12,CI26416
106590_13,CI26413
106594_11,CI24653
106594_12,CI24234
106594_13,CI24236
106595_11,CI24953
106595_12,CI24958
106595_13,CI23663
106598_11,CI24228
106598_12,CI24532
106598_13,CI24866
106601_11,CI27721
106601_12,CI25333
106601_13,CI25709
106604_11,CI24878
106604_12,CI24984
106604_13,CI23774
106607_11,CI25361
106607_12,CI25119
106607_13,CI24968
106608_11,CI23691
106608_12,CI23648
106608_13,CI24876
106610_11,CI23990
106610_12,CI23978
106610_13,CI24228
106611_11,CI24968
106611_12,CI24901
106611_13,CI23855
106615_11,CI25135
106615_12,CI25124
106615_13,CI23663
106619_11,CI25438
106619_12,CI25444
106619_13,CI25443
106621_11,CI25436
106621_12,CI25490
106621_13,CI25501
106622_11,CI24438
106622_12,CI24436
106622_13,CI24447
106623_11,CI24271
106623_12,CI24277
106623_13,CI23888
106626_11,CI24272
106626_12,CI24278
106626_13,CI25107
106629_11,CI25052
106629_12,CI25053
106629_13,CI24928
106639_11,CI23855
106639_12,CI23714
106639_13,CI24228
106642_11,CI25175
106642_12,CI25126
106642_13,CI25140
106643_11,CI26250
106643_12,CI26381
106643_13,CI26050
106644_11,CI25492
106644_12,CI25490
106644_13,CI25449
106646_11,CI24958
106646_12,CI23691
106646_13,CI25135
106651_11,CI24958
106651_12,CI25124
106651_13,CI26054
106664_11,CI25490
106664_12,CI24636
106664_13,CI25436
106667_11,CI24323
106667_12,CI24284
106667_13,CI24312
106668_11,CI26656
106668_12,CI25593
106668_13,CI26655
106670_11,CI24448
106670_12,CI24438
106670_13,CI24533
106672_11,CI27749
106672_12,CI27716
106672_13,CI27740
106673_11,CI23663
106673_12,CI23714
106673_13,CI25672
106677_11,CI24420
106677_12,CI24363
106677_13,CI24373
106680_11,CI23933
106680_12,CI23855
106680_13,CI25135
106682_11,CI24597
106682_12,CI24649
106682_13,CI24644
106684_11,CI24437
106684_12,CI24445
106684_13,CI24420
106685_11,CI27322
106685_12,CI24818
106685_13,CI25983
106688_11,CI26830
106688_12,CI26826
106688_13,CI26827
106689_11,CI24254
106689_12,CI24196
106689_13,CI24246
106691_11,CI24760
106691_12,CI24440
106691_13,CI25126
106695_11,CI24274
106695_12,CI24275
106695_13,CI24108
106698_11,CI24446
106698_12,CI24445
106698_13,CI24437
106702_11,CI25107
106702_12,CI24274
106702_13,CI25109
106706_11,CI23855
106706_12,CI23663
106706_13,CI26051
106708_11,CI24895
106708_12,CI25291
106708_13,CI24876
106709_11,CI24952
106709_12,CI24944
106709_13,CI24962
106718_11,CI24349
106718_12,CI24679
106718_13,CI24529
106719_11,CI24235
106719_12,CI23812
106719_13,CI23697
106722_11,CI23769
106722_12,CI23714
106722_13,CI23663
106726_11,CI24958
106726_12,CI24534
106726_13,CI25075
106728_11,CI24958
106728_12,CI25126
106728_13,CI25175
106730_11,CI24661
106730_12,CI24595
106730_13,CI24642
106735_11,CI24081
106735_12,CI25295
106735_13,CI23663
106738_11,CI25479
106738_12,CI25361
106738_13,CI23836
106740_11,CI24958
106740_12,CI23855
106740_13,CI24953
106744_11,CI23691
106744_12,CI24915
106744_13,CI23663
106746_11,CI24348
106746_12,CI25074
106746_13,CI25075
106749_11,CI23714
106749_12,CI23975
106749_13,CI23933
106751_11,CI24915
106751_12,CI23639
106751_13,CI25233
106754_11,CI24416
106754_12,CI24373
106754_13,CI24435
106763_11,CI24932
106763_12,CI25053
106763_13,CI23541
106764_11,CI27699
106764_12,CI27709
106764_13,CI26518
106765_11,CI24787
106765_12,CI25132
106765_13,CI25107
106775_11,CI24081
106775_12,CI24257
106775_13,CI24239
106780_11,CI24030
106780_12,CI23691
106780_13,CI23586
106781_11,CI24969
106781_12,CI23769
106781_13,CI23691
106785_11,CI24876
106785_12,CI23938
106785_13,CI24111
106786_11,CI25111
106786_12,CI25108
106786_13,CI25110
106788_11,CI27464
106788_12,CI27461
106788_13,CI25217
106792_11,CI24958
106792_12,CI24875
106792_13,CI23770
106794_11,CI23691
106794_12,CI23663
106794_13,CI23933
106795_11,CI27438
106795_12,CI27464
106795_13,CI23546
106799_11,CI24868
106799_12,CI24968
106799_13,CI25292
106802_11,CI28006
106802_12,CI26052
106802_13,CI24917
106806_11,CI25075
106806_12,CI25106
106806_13,CI25101
106809_11,CI24952
106809_12,CI24958
106809_13,CI24943
106810_11,CI23691
106810_12,CI24866
106810_13,CI23769
106817_11,CI24228
106817_12,CI23648
106817_13,CI23663
106822_11,CI24490
106822_12,CI24349
106822_13,CI24372
106825_11,CI27405
106825_12,CI27364
106825_13,CI26441
106826_11,CI24448
106826_12,CI25115
106826_13,CI24348
106832_11,CI23885
106832_12,CI25075
106832_13,CI24532
106833_11,CI25457
106833_12,CI27231
106833_13,CI25522
106834_11,CI24868
106834_12,CI25057
106834_13,CI24876
106837_11,CI24374
106837_12,CI24435
106837_13,CI24447
106844_11,CI24700
106844_12,CI24096
106844_13,CI24583
106853_11,CI24534
106853_12,CI24527
106853_13,CI24958
106855_11,CI25075
106855_12,CI24876
106855_13,CI24530
106859_11,CI24228
106859_12,CI25124
106859_13,CI24958
106861_11,CI24883
106861_12,CI25292
106861_13,CI25295
106862_11,CI25444
106862_12,CI25438
106862_13,CI24348
106863_11,CI25492
106863_12,CI24634
106863_13,CI25501
106869_11,CI23714
106869_12,CI23933
106869_13,CI25124
106870_11,CI25127
106870_12,CI25093
106870_13,CI25105
106874_11,CI25287
106874_12,CI25284
106874_13,CI28340
106876_11,CI25233
106876_12,CI24788
106876_13,CI24968
106877_11,CI23769
106877_12,CI24876
106877_13,CI24206
106878_11,CI27399
106878_12,CI27366
106878_13,CI27411
106880_11,CI25107
106880_12,CI25110
106880_13,CI25103
106881_11,CI25139
106881_12,CI24788
106881_13,CI25125
106883_11,CI24692
106883_12,CI24690
106883_13,CI24875
106884_11,CI27743
106884_12,CI27435
106884_13,CI27744
106889_11,CI23714
106889_12,CI23663
106889_13,CI24187
106895_11,CI25446
106895_12,CI25437
106895_13,CI25436
106900_11,CI25105
106900_12,CI25068
106900_13,CI25127
106907_11,CI23691
106907_12,CI24866
106907_13,CI24875
106909_11,CI24759
106909_12,CI24477
106909_13,CI24996
106910_11,CI24958
106910_12,CI24876
106910_13,CI23769
106913_11,CI25135
106913_12,CI24958
106913_13,CI23714
106914_11,CI23702
106914_12,CI24868
106914_13,CI23769
106916_11,CI25135
106916_12,CI24958
106916_13,CI23691
106922_11,CI24759
106922_12,CI24873
106922_13,CI23691
106925_11,CI25445
106925_12,CI25135
106925_13,CI24534
106926_11,CI25445
106926_12,CI25075
106926_13,CI24534
106927_11,CI24418
106927_12,CI24348
106927_13,CI24873
106928_11,CI25490
106928_12,CI25444
106928_13,CI25437
106934_11,CI24701
106934_12,CI25074
106934_13,CI24459
106936_11,CI25446
106936_12,CI25445
106936_13,CI25437
106939_11,CI25443
106939_12,CI25438
106939_13,CI25507
106943_11,CI25815
106943_12,CI24415
106943_13,CI25024
106946_11,CI24081
106946_12,CI24231
106946_13,CI23702
106952_11,CI24530
106952_12,CI24915
106952_13,CI24968
106953_11,CI24636
106953_12,CI25509
106953_13,CI24604
106957_11,CI25983
106957_12,CI24530
106957_13,CI23999
106958_11,CI24895
106958_12,CI24690
106958_13,CI25247
106961_11,CI24958
106961_12,CI23702
106961_13,CI24530
106962_11,CI26680
106962_12,CI26679
106962_13,CI26556
106963_11,CI24958
106963_12,CI24530
106963_13,CI23691
106964_11,CI26680
106964_12,CI26679
106964_13,CI26556
106970_11,CI25078
106970_12,CI25079
106970_13,CI25082
106971_11,CI25080
106971_12,CI25079
106971_13,CI25077
106972_11,CI24680
106972_12,CI25295
106972_13,CI23694
106974_11,CI25135
106974_12,CI23691
106974_13,CI24530
106978_11,CI23648
106978_12,CI23769
106978_13,CI24228
106983_11,CI24876
106983_12,CI24866
106983_13,CI23691
106985_11,CI24996
106985_12,CI25624
106985_13,CI24997
106986_11,CI24786
106986_12,CI25177
106986_13,CI24785
106987_11,CI24662
106987_12,CI24599
106987_13,CI24534
106988_11,CI24276
106988_12,CI25106
106988_13,CI25132
106990_11,CI25180
106990_12,CI25126
106990_13,CI24937
106993_11,CI27690
106993_12,CI26470
106993_13,CI26507
106999_11,CI25291
106999_12,CI24999
106999_13,CI25295
107001_11,CI24728
107001_12,CI24736
107001_13,CI23891
107004_11,CI24422
107004_12,CI25889
107004_13,CI23804
107006_11,CI25075
107006_12,CI24878
107006_13,CI24868
107008_11,CI25075
107008_12,CI24534
107008_13,CI24866
107011_11,CI24936
107011_12,CI24937
107011_13,CI25053
107014_11,CI24534
107014_12,CI25075
107014_13,CI24530
107017_11,CI25454
107017_12,CI25446
107017_13,CI25438
107020_11,CI24534
107020_12,CI25057
107020_13,CI23546
107022_11,CI24658
107022_12,CI24601
107022_13,CI24607
107028_11,CI23697
107028_12,CI25150
107028_13,CI23924
107029_11,CI23780
107029_12,CI24081
107029_13,CI23924
107035_11,CI26051
107035_12,CI26052
107035_13,CI23714
107039_11,CI24490
107039_12,CI24418
107039_13,CI24649
107043_11,CI24876
107043_12,CI24958
107043_13,CI24690
107044_11,CI27145
107044_12,CI25994
107044_13,CI25996
107045_11,CI23855
107045_12,CI23714
107045_13,CI24527
107046_11,CI25463
107046_12,CI24748
107046_13,CI24303
107047_11,CI25108
107047_12,CI25075
107047_13,CI25103
107058_11,CI23896
107058_12,CI23970
107058_13,CI24070
107063_11,CI23714
107063_12,CI24534
107063_13,CI24876
107065_11,CI26684
107065_12,CI24001
107065_13,CI24254
107068_11,CI25191
107068_12,CI24883
107068_13,CI25247
107073_11,CI27461
107073_12,CI25217
107073_13,CI23882
107074_11,CI24997
107074_12,CI23650
107074_13,CI23889
107079_11,CI25449
107079_12,CI24636
107079_13,CI25492
107081_11,CI28002
107081_12,CI24471
107081_13,CI24996
107082_11,CI23691
107082_12,CI23663
107082_13,CI24958
107083_11,CI24471
107083_12,CI28002
107083_13,CI25072
107086_11,CI24252
107086_12,CI24868
107086_13,CI25292
107087_11,CI23691
107087_12,CI24866
107087_13,CI23688
107090_11,CI24868
107090_12,CI24228
107090_13,CI24876
107095_11,CI24875
107095_12,CI24876
107095_13,CI24690
107100_11,CI25295
107100_12,CI24111
107100_13,CI24868
107101_11,CI24876
107101_12,CI23769
107101_13,CI25075
107104_11,CI28621
107104_12,CI24136
107104_13,CI23898
107106_11,CI24701
107106_12,CI24876
107106_13,CI25820
107109_11,CI24257
107109_12,CI24231
107109_13,CI24239
107112_11,CI23769
107112_12,CI25075
107112_13,CI24530
107117_11,CI24876
107117_12,CI24868
107117_13,CI23769
107120_11,CI25289
107120_12,CI24081
107120_13,CI25295
107121_11,CI24437
107121_12,CI24448
107121_13,CI24521
107123_11,CI25442
107123_12,CI25490
107123_13,CI25492
107127_11,CI24521
107127_12,CI25124
107127_13,CI23663
107130_11,CI24872
107130_12,CI24871
107130_13,CI24870
107134_11,CI25135
107134_12,CI25125
107134_13,CI23933
107138_11,CI25667
107138_12,CI25778
107138_13,CI26678
107144_11,CI25107
107144_12,CI25110
107144_13,CI25106
107145_11,CI23691
107145_12,CI25075
107145_13,CI24534
107146_11,CI25444
107146_12,CI25438
107146_13,CI25445
107148_11,CI23648
107148_12,CI25075
107148_13,CI24958
107153_11,CI24438
107153_12,CI24521
107153_13,CI24445
107154_11,CI24419
107154_12,CI24675
107154_13,CI25180
107155_11,CI24348
107155_12,CI25110
107155_13,CI24138
107156_11,CI25436
107156_12,CI25446
107156_13,CI25442
107164_11,CI25102
107164_12,CI24954
107164_13,CI24892
107165_11,CI24876
107165_12,CI23770
107165_13,CI25075
107166_11,CI24892
107166_12,CI24950
107166_13,CI23833
107169_11,CI24619
107169_12,CI24510
